GWAS Trait	Gene	MR_outcome	MR_exposure	method	nsnp	b	se	pval	MR_dir	MR_source	MR_QTL
SCZ	KRT6A	SCZ	KRT6A	Wald ratio	1	0.004696598	0.0305061	8.78E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	CEP170	CEP170	SCZ	Wald ratio	1	0.063960047	0.41559342	8.78E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	ZNF223	SCZ	ZNF223	Wald ratio	1	-0.007574394	0.049264351	8.78E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	ACAA2	SCZ	ACAA2	Wald ratio	1	-0.006011528	0.039118398	8.78E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	NANS	NANS	SCZ	Wald ratio	1	-0.088954951	0.579297203	8.78E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	SLC10A4	SCZ	SLC10A4	Wald ratio	1	-0.007312246	0.04777334	8.78E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	KCNT1	KCNT1	SCZ	Wald ratio	1	0.079122426	0.517305786	8.78E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	CEP290	SCZ	CEP290	Wald ratio	1	0.005808024	0.038019412	8.79E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	NFRKB	SCZ	NFRKB	Wald ratio	1	0.003279047	0.021519888	8.79E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	SLC25A39	SCZ	SLC25A39	Wald ratio	1	0.002687821	0.017675448	8.79E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	SACM1L	SCZ	SACM1L	Wald ratio	1	-0.008887835	0.058461447	8.79E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	FUT3	SCZ	FUT3	Wald ratio	1	0.005144164	0.033871036	8.79E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	ERMAP	SCZ	ERMAP	Wald ratio	1	0.004424642	0.029231866	8.80E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	WNT8A	SCZ	WNT8A	Wald ratio	1	-0.005261178	0.034777967	8.80E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	FRMD6	SCZ	FRMD6	Wald ratio	1	0.006769859	0.044806073	8.80E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	ZNF45	SCZ	ZNF45	Wald ratio	1	0.003188959	0.021112429	8.80E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	GNE	SCZ	GNE	Wald ratio	1	0.005248888	0.034750142	8.80E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	KLF17	KLF17	SCZ	Wald ratio	1	-0.071811024	0.476362205	8.80E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	YY1	YY1	SCZ	Wald ratio	1	0.085192358	0.565546907	8.80E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	ARFRP1	SCZ	ARFRP1	Wald ratio	1	-0.003622063	0.024078044	8.80E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	SUPT20H	SCZ	SUPT20H	Wald ratio	1	-0.00350396	0.023324658	8.81E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	DCXR	SCZ	DCXR	Wald ratio	1	-0.002959452	0.019700056	8.81E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	GRSF1	SCZ	GRSF1	Wald ratio	1	-0.006104314	0.040733586	8.81E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	MET	SCZ	MET	Wald ratio	1	-0.003424432	0.022899739	8.81E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	PRB1	SCZ	PRB1	Wald ratio	1	-0.003257973	0.021786601	8.81E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	SLC12A8	SCZ	SLC12A8	Inverse variance weighted	2	0.00453209	0.030333891	8.81E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	TGS1	SCZ	TGS1	Wald ratio	1	0.007780353	0.052108602	8.81E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	UBE2L6	SCZ	UBE2L6	Wald ratio	1	-0.005373275	0.035987293	8.81E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	ARL3	ARL3	SCZ	Wald ratio	1	0.055367	0.370986234	8.81E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	CDH1	SCZ	CDH1	Wald ratio	1	0.002917267	0.019573384	8.82E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	SDAD1	SCZ	SDAD1	Wald ratio	1	0.008338423	0.055990523	8.82E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	TRPA1	SCZ	TRPA1	Inverse variance weighted	2	-0.004272348	0.028756611	8.82E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	MYBPHL	SCZ	MYBPHL	Wald ratio	1	-0.008106778	0.054622053	8.82E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	ASAP3	SCZ	ASAP3	Wald ratio	1	0.002468895	0.016650082	8.82E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	CT62	SCZ	CT62	Wald ratio	1	0.006988269	0.047128477	8.82E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	SCARB1	SCARB1	SCZ	Wald ratio	1	-0.084264627	0.569413733	8.82E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	C14orf178	SCZ	C14orf178	Wald ratio	1	0.007112311	0.048125993	8.83E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	WDR62	SCZ	WDR62	Wald ratio	1	-0.004358885	0.029529012	8.83E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	DAO	SCZ	DAO	Wald ratio	1	-0.006299251	0.042673908	8.83E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	PAMR1	SCZ	PAMR1	Wald ratio	1	0.005761946	0.039071015	8.83E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	CFAP97D1	SCZ	CFAP97D1	Wald ratio	1	-0.003830569	0.025974594	8.83E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	ENTHD1	ENTHD1	SCZ	Wald ratio	1	-0.083102928	0.563974351	8.83E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	VIM	SCZ	VIM	Inverse variance weighted	2	-0.004300745	0.029188372	8.83E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	PSG9	SCZ	PSG9	Inverse variance weighted	2	0.007412145	0.050318808	8.83E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	ENSG00000275410	SCZ	ENSG00000275410	Wald ratio	1	0.005105297	0.034755739	8.83E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	BEST4	SCZ	BEST4	Wald ratio	1	-0.004542252	0.030963446	8.83E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	FBXW10	FBXW10	SCZ	Wald ratio	1	-0.075270387	0.513133083	8.83E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	PRSS53	SCZ	PRSS53	Wald ratio	1	-0.005944222	0.040663779	8.84E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	CENPJ	SCZ	CENPJ	Wald ratio	1	-0.001697731	0.011613993	8.84E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	NLRP4	SCZ	NLRP4	Wald ratio	1	0.001680557	0.01149651	8.84E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	PRSS35	PRSS35	SCZ	Wald ratio	1	0.084388605	0.577579866	8.84E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	CEP192	SCZ	CEP192	Wald ratio	1	0.001496121	0.010250563	8.84E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	KCTD15	SCZ	KCTD15	Wald ratio	1	0.00268938	0.018426081	8.84E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	KCNF1	SCZ	KCNF1	Wald ratio	1	-0.005899424	0.040419454	8.84E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	PARD6G	PARD6G	SCZ	Inverse variance weighted	2	-0.106043107	0.726605527	8.84E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	ODR4	SCZ	ODR4	Inverse variance weighted	2	0.004554768	0.031216068	8.84E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	HHLA2	HHLA2	SCZ	Wald ratio	1	0.113548079	0.778541405	8.84E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	ZNHIT1	SCZ	ZNHIT1	Wald ratio	1	-0.005600702	0.038483813	8.84E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	ZNF726	SCZ	ZNF726	Wald ratio	1	0.002158984	0.014834915	8.84E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	QPRT	QPRT	SCZ	Wald ratio	1	0.059316224	0.407925721	8.84E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	NT5E	SCZ	NT5E	Wald ratio	1	0.00222119	0.015284545	8.84E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	RASA2	SCZ	RASA2	Wald ratio	1	0.004613672	0.031916252	8.85E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	DEXI	SCZ	DEXI	Wald ratio	1	-0.006530887	0.045248641	8.85E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	NR1I2	SCZ	NR1I2	Inverse variance weighted	2	0.006457541	0.04474167	8.85E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	TJP3	SCZ	TJP3	Wald ratio	1	0.002497776	0.017371255	8.86E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	RASSF5	SCZ	RASSF5	Inverse variance weighted	2	0.006509916	0.04532369	8.86E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	GREM1	SCZ	GREM1	Inverse variance weighted	3	0.005232828	0.036446409	8.86E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	MYL11	MYL11	SCZ	Wald ratio	1	0.058556142	0.407925721	8.86E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	SLC7A9	SCZ	SLC7A9	Inverse variance weighted	2	-0.004297537	0.029984725	8.86E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	MMRN1	SCZ	MMRN1	Wald ratio	1	-0.002393427	0.016727853	8.86E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	KCNA1	SCZ	KCNA1	Wald ratio	1	-0.006519081	0.045598493	8.86E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	RBSN	SCZ	RBSN	Wald ratio	1	-0.007576823	0.052999903	8.86E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	GNS	SCZ	GNS	Wald ratio	1	-0.006851693	0.04792762	8.86E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	SACS	SCZ	SACS	Wald ratio	1	0.007962173	0.055695426	8.86E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	TECPR1	SCZ	TECPR1	Wald ratio	1	0.006111364	0.04275105	8.86E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	MEGF6	SCZ	MEGF6	Wald ratio	1	-0.00417252	0.029189395	8.86E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	JMJD7	SCZ	JMJD7	Wald ratio	1	-0.003441862	0.024111581	8.86E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	DOCK2	SCZ	DOCK2	Wald ratio	1	-0.007478659	0.052537754	8.87E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	EML1	EML1	SCZ	Wald ratio	1	0.080462553	0.565546907	8.87E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	KRBOX5	SCZ	KRBOX5	Wald ratio	1	-0.002178252	0.015322481	8.87E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	ANXA11	SCZ	ANXA11	Wald ratio	1	-0.007104031	0.050140883	8.87E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	ENSG00000273136	SCZ	ENSG00000273136	Wald ratio	1	0.002459632	0.017365161	8.87E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	ENSG00000286106	SCZ	ENSG00000286106	Wald ratio	1	0.00318931	0.022516732	8.87E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	CMBL	SCZ	CMBL	Wald ratio	1	-0.003627118	0.025649104	8.88E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	APOBEC3G	SCZ	APOBEC3G	Wald ratio	1	-0.001908431	0.013495435	8.88E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	SSRP1	SSRP1	SCZ	Wald ratio	1	-0.077651515	0.550871212	8.88E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	WASHC4	SCZ	WASHC4	Inverse variance weighted	2	0.004503828	0.031974384	8.88E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	ELAVL3	ELAVL3	SCZ	Wald ratio	1	0.072567144	0.515726295	8.88E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	TMEM175	SCZ	TMEM175	Wald ratio	1	0.003411099	0.024293286	8.88E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	DNA2	SCZ	DNA2	Inverse variance weighted	2	-0.001924197	0.013709447	8.88E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	TBC1D13	SCZ	TBC1D13	Wald ratio	1	-0.004573675	0.032603734	8.88E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	PRPF31	SCZ	PRPF31	Wald ratio	1	-0.004682325	0.033382431	8.88E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	MYL2	MYL2	SCZ	Wald ratio	1	0.051063943	0.366220468	8.89E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	DHCR7	SCZ	DHCR7	Wald ratio	1	-0.005551233	0.039827633	8.89E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	COL5A2	SCZ	COL5A2	Wald ratio	1	-0.002590981	0.018705436	8.90E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	CYP2A6	SCZ	CYP2A6	Wald ratio	1	0.003817502	0.027560237	8.90E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	CDH6	SCZ	CDH6	Wald ratio	1	-0.00539675	0.038992662	8.90E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	MAP1LC3C	SCZ	MAP1LC3C	Wald ratio	1	-0.006944815	0.050177757	8.90E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	SMLR1	SCZ	SMLR1	Wald ratio	1	0.004527884	0.032765286	8.90E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	TF	SCZ	TF	Wald ratio	1	0.007931686	0.057456841	8.90E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	LPXN	SCZ	LPXN	Wald ratio	1	0.005664159	0.041030962	8.90E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	RAD21L1	SCZ	RAD21L1	Wald ratio	1	0.001620772	0.011740811	8.90E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	SP100	SCZ	SP100	Wald ratio	1	-0.006512729	0.047256669	8.90E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	MTHFD1	SCZ	MTHFD1	Wald ratio	1	0.003944728	0.028623129	8.90E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	JAGN1	SCZ	JAGN1	Wald ratio	1	0.004477172	0.032486567	8.90E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	TUBAL3	SCZ	TUBAL3	Wald ratio	1	0.005030565	0.036502016	8.90E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	BICRAL	BICRAL	SCZ	Wald ratio	1	-0.092268899	0.670360396	8.91E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	PEX1	SCZ	PEX1	Wald ratio	1	0.00391858	0.028495286	8.91E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	PRKCD	SCZ	PRKCD	Inverse variance weighted	2	-0.008045708	0.058589315	8.91E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	RSPH14	SCZ	RSPH14	Wald ratio	1	0.00252613	0.018445993	8.91E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	SYCE1L	SCZ	SYCE1L	Wald ratio	1	0.001664104	0.012151414	8.91E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	SCUBE2	SCZ	SCUBE2	Inverse variance weighted	2	0.004053666	0.029659424	8.91E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	ARHGEF26	SCZ	ARHGEF26	Wald ratio	1	-0.006848742	0.050168368	8.91E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	ANKRD46	SCZ	ANKRD46	Wald ratio	1	0.007983568	0.058497414	8.91E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	LY6K	LY6K	SCZ	Wald ratio	1	-0.049869326	0.36581951	8.92E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	THNSL2	SCZ	THNSL2	Inverse variance weighted	2	-0.001185855	0.00869928	8.92E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	F11	SCZ	F11	Wald ratio	1	-0.00512223	0.037604802	8.92E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	GPI	SCZ	GPI	Wald ratio	1	0.006529148	0.047956893	8.92E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	EIF3L	SCZ	EIF3L	Wald ratio	1	-0.006390728	0.047001501	8.92E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	EXOSC2	SCZ	EXOSC2	Wald ratio	1	0.005902979	0.043507276	8.92E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	ACAD8	ACAD8	SCZ	Inverse variance weighted	2	0.059992454	0.442567313	8.92E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	SHBG	SCZ	SHBG	Wald ratio	1	-0.007088219	0.052303535	8.92E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	SLC25A36	SCZ	SLC25A36	Wald ratio	1	-0.006865868	0.050685975	8.92E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	SLC44A2	SCZ	SLC44A2	Wald ratio	1	-0.007118081	0.052604757	8.92E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	CR1	SCZ	CR1	Wald ratio	1	-0.001780922	0.013170041	8.92E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	H6PD	SCZ	H6PD	Wald ratio	1	0.001959656	0.014546239	8.93E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	SUPV3L1	SCZ	SUPV3L1	Wald ratio	1	-0.005450556	0.040460944	8.93E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	FLVCR2	SCZ	FLVCR2	Wald ratio	1	0.003924435	0.029139317	8.93E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	RAB15	SCZ	RAB15	Wald ratio	1	0.00620892	0.046156372	8.93E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	MED11	SCZ	MED11	Wald ratio	1	-0.005177685	0.038502207	8.93E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	VWDE	SCZ	VWDE	Inverse variance weighted	3	-0.004070545	0.030420376	8.94E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	PCGF1	PCGF1	SCZ	Wald ratio	1	-0.07051558	0.528113514	8.94E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	HCN1	HCN1	SCZ	Wald ratio	1	0.078141373	0.585521392	8.94E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	RRAGD	SCZ	RRAGD	Wald ratio	1	0.005502706	0.041240839	8.94E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	NPAT	SCZ	NPAT	Wald ratio	1	-0.004525516	0.033933288	8.94E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	TGFBR3	SCZ	TGFBR3	Wald ratio	1	-0.004703675	0.03530278	8.94E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	TRPM4	TRPM4	SCZ	Wald ratio	1	-0.064676375	0.485776699	8.94E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	SEMA4B	SEMA4B	SCZ	Wald ratio	1	0.043271968	0.325405675	8.94E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	TADA3	SCZ	TADA3	Wald ratio	1	0.006672001	0.050228919	8.94E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	TNRC6B	TNRC6B	SCZ	Wald ratio	1	0.074867149	0.563974351	8.94E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	TRIM63	SCZ	TRIM63	Wald ratio	1	-0.001913926	0.014427859	8.94E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	TUBGCP2	SCZ	TUBGCP2	Wald ratio	1	-0.006578881	0.049632818	8.95E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	BCAR3	SCZ	BCAR3	Inverse variance weighted	2	-0.003502946	0.026465288	8.95E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	JAK2	SCZ	JAK2	Wald ratio	1	-0.004880432	0.036915393	8.95E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	GTF2F2	SCZ	GTF2F2	Wald ratio	1	0.006931972	0.052447466	8.95E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	TBC1D22A	SCZ	TBC1D22A	Wald ratio	1	0.003091911	0.023426916	8.95E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	ATP2A2	ATP2A2	SCZ	Wald ratio	1	0.048330756	0.366220468	8.95E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	EMX1	EMX1	SCZ	Wald ratio	1	0.069489056	0.528113514	8.95E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	HMG20A	SCZ	HMG20A	Wald ratio	1	0.006882009	0.052718136	8.96E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	IZUMO2	IZUMO2	SCZ	Wald ratio	1	-0.06328479	0.485776699	8.96E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	ENSG00000257743	SCZ	ENSG00000257743	Inverse variance weighted	2	0.005889008	0.045212557	8.96E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	RAB27B	RAB27B	SCZ	Wald ratio	1	0.053392849	0.410260812	8.96E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	RGPD2	SCZ	RGPD2	Wald ratio	1	-0.004787263	0.036853452	8.97E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	TMEM170B	SCZ	TMEM170B	Wald ratio	1	-0.007462594	0.057563848	8.97E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	GEMIN5	SCZ	GEMIN5	Wald ratio	1	-0.007116283	0.055014644	8.97E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	SYT3	SYT3	SCZ	Wald ratio	1	-0.062783172	0.485776699	8.97E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	ENSG00000284981	SCZ	ENSG00000284981	Inverse variance weighted	2	0.006941785	0.0537924	8.97E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	MRPL14	SCZ	MRPL14	Wald ratio	1	0.004735266	0.036721265	8.97E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	B3GNTL1	SCZ	B3GNTL1	Inverse variance weighted	2	0.001889997	0.01469092	8.98E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	MSANTD2	MSANTD2	SCZ	Wald ratio	1	-0.053421471	0.415583863	8.98E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	GLIPR2	GLIPR2	SCZ	Wald ratio	1	0.07430703	0.578801167	8.98E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	TNFRSF10C	SCZ	TNFRSF10C	Wald ratio	1	-0.001981951	0.015441937	8.98E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	USP47	SCZ	USP47	Wald ratio	1	-0.005889023	0.045903775	8.98E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	ADA	SCZ	ADA	Inverse variance weighted	2	0.003967489	0.030931364	8.98E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	NTPCR	SCZ	NTPCR	Wald ratio	1	-0.005893568	0.045956168	8.98E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	ACTL6A	SCZ	ACTL6A	Wald ratio	1	0.006728295	0.052494783	8.98E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	DDX43	DDX43	SCZ	Wald ratio	1	0.064613436	0.504358115	8.98E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	XRCC1	SCZ	XRCC1	Inverse variance weighted	2	-0.001993569	0.015594942	8.98E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	ZDHHC6	SCZ	ZDHHC6	Wald ratio	1	-0.002083866	0.016305498	8.98E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	STIM2	SCZ	STIM2	Wald ratio	1	0.003371115	0.026385076	8.98E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	CLDN6	SCZ	CLDN6	Wald ratio	1	-0.007870558	0.061601374	8.98E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	ENSG00000179240	SCZ	ENSG00000179240	Wald ratio	1	-0.005328194	0.041740319	8.98E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	RBM28	SCZ	RBM28	Wald ratio	1	-0.004079744	0.031984647	8.99E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	FSTL1	SCZ	FSTL1	Wald ratio	1	-0.00347182	0.027218606	8.99E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	CAPN2	SCZ	CAPN2	Wald ratio	1	-0.006664785	0.052316346	8.99E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	CFD	SCZ	CFD	Wald ratio	1	-0.002539856	0.01994177	8.99E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	CCL20	SCZ	CCL20	Wald ratio	1	-0.004083634	0.032065489	8.99E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	EP300	EP300	SCZ	Wald ratio	1	-0.053052824	0.416693346	8.99E-01	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	PRLHR	SCZ	PRLHR	Wald ratio	1	-0.004266904	0.033582904	8.99E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	PEPD	SCZ	PEPD	Inverse variance weighted	2	0.002355501	0.018559225	8.99E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	HINT2	SCZ	HINT2	Wald ratio	1	0.005080536	0.040035299	8.99E-01	xQTL -> Trait	MetaBrain	Brain_eQTL
